listing_datetime,unit_price,quantity,listings
"2019-03-03 00:04:40 UTC",7,459163,3865
"2019-03-02 23:30:05 UTC",7,459107,3864
"2019-03-02 22:34:20 UTC",7,459027,3860
"2019-03-02 21:44:38 UTC",7,459454,3880
"2019-03-02 20:47:13 UTC",7,458976,3872
"2019-03-02 20:14:32 UTC",7,458895,3872
"2019-03-02 18:57:21 UTC",7,458737,3867
"2019-03-02 18:23:51 UTC",7,458541,3864
"2019-03-02 17:34:19 UTC",7,458378,3859
"2019-03-02 16:42:20 UTC",7,459051,3889
"2019-03-02 15:48:00 UTC",7,458643,3886
"2019-03-02 15:14:34 UTC",7,458574,3883
"2019-03-02 13:59:54 UTC",7,458260,3877
"2019-03-02 13:25:54 UTC",7,457927,3874
"2019-03-02 12:33:03 UTC",7,458345,3892
"2019-03-02 11:40:50 UTC",7,458281,3897
"2019-03-02 10:47:18 UTC",7,458061,3894
"2019-03-02 10:14:52 UTC",7,458022,3891
"2019-03-02 09:06:48 UTC",7,457675,3881
"2019-03-02 08:32:46 UTC",7,457642,3880
"2019-03-02 07:36:40 UTC",7,457626,3872
"2019-03-02 06:44:35 UTC",7,457527,3871
"2019-03-02 05:45:55 UTC",7,457436,3871
"2019-03-02 05:13:09 UTC",7,457324,3868
"2019-03-02 03:57:20 UTC",7,457238,3868
"2019-03-02 03:22:08 UTC",7,457253,3868
"2019-03-02 02:25:51 UTC",7,457075,3865
"2019-03-02 01:32:07 UTC",7,456736,3862
"2019-03-02 00:38:07 UTC",7,456863,3869
"2019-03-02 00:05:39 UTC",7,456742,3866
"2019-03-01 22:47:21 UTC",7,456618,3865
"2019-03-01 22:14:17 UTC",7,456536,3863
"2019-03-01 21:21:15 UTC",7,456393,3859
"2019-03-01 20:30:55 UTC",7,456244,3854
"2019-03-01 19:31:17 UTC",7,455627,3850
"2019-03-01 18:59:48 UTC",7,455624,3849
"2019-03-01 17:45:14 UTC",7,455760,3850
"2019-03-01 17:09:55 UTC",7,455707,3848
"2019-03-01 16:18:26 UTC",7,455613,3845
"2019-03-01 15:25:02 UTC",7,455480,3843
"2019-03-01 14:31:34 UTC",7,455453,3847
"2019-03-01 13:59:15 UTC",7,455413,3847
"2019-03-01 12:43:15 UTC",7,455041,3845
"2019-03-01 12:10:21 UTC",7,454908,3841
"2019-03-01 11:18:37 UTC",7,454767,3838
"2019-03-01 10:27:23 UTC",7,454864,3844
"2019-03-01 09:33:08 UTC",7,454650,3839
"2019-03-01 09:01:46 UTC",7,454554,3835
"2019-03-01 07:52:12 UTC",7,454450,3833
"2019-03-01 07:17:57 UTC",7,454353,3843
"2019-03-01 06:22:59 UTC",7,454251,3842
"2019-03-01 05:31:07 UTC",7,454149,3839
"2019-03-01 04:37:46 UTC",7,454018,3839
"2019-03-01 04:05:19 UTC",7,453719,3838
"2019-03-01 02:50:26 UTC",7,453620,3837
"2019-03-01 02:16:19 UTC",7,453538,3835
"2019-03-01 01:24:42 UTC",7,453441,3831
"2019-03-01 00:33:34 UTC",7,453381,3833
"2019-02-28 23:39:22 UTC",7,453103,3829
"2019-02-28 23:07:59 UTC",7,452986,3826
"2019-02-28 21:51:12 UTC",7,454152,3852
"2019-02-28 21:15:41 UTC",7,454044,3847
"2019-02-28 20:16:03 UTC",7,453923,3844
"2019-02-28 19:22:36 UTC",7,453840,3843
"2019-02-28 18:24:48 UTC",7,453731,3840
"2019-02-28 17:50:35 UTC",7,453711,3840
"2019-02-28 16:32:21 UTC",7,453527,3834
"2019-02-28 15:56:43 UTC",7,453415,3828
"2019-02-28 15:04:57 UTC",7,453130,3828
"2019-02-28 14:13:47 UTC",7,453083,3828
"2019-02-28 13:16:48 UTC",7,453062,3828
"2019-02-28 12:44:00 UTC",8,453026,3824
"2019-02-28 11:27:20 UTC",7,454123,3845
"2019-02-28 10:54:15 UTC",7,454098,3844
"2019-02-28 09:58:59 UTC",7,453068,3837
"2019-02-28 09:06:03 UTC",7,453004,3835
"2019-02-28 08:05:10 UTC",7,452905,3832
"2019-02-28 07:33:49 UTC",7,452827,3827
"2019-02-28 06:28:50 UTC",7,452705,3824
"2019-02-28 05:54:18 UTC",7,452655,3823
"2019-02-28 05:02:26 UTC",8,452417,3818
"2019-02-28 04:10:13 UTC",8,452261,3819
"2019-02-28 03:14:18 UTC",7,452183,3820
"2019-02-28 02:41:42 UTC",7,452119,3819
"2019-02-28 01:24:12 UTC",7,452172,3826
"2019-02-28 00:49:52 UTC",7,452096,3820
"2019-02-27 23:55:40 UTC",7,452007,3816
"2019-02-27 23:04:14 UTC",7,452989,3829
"2019-02-27 22:12:03 UTC",7,452862,3823
"2019-02-27 21:38:15 UTC",7,452561,3819
"2019-02-27 20:22:09 UTC",7,452183,3813
"2019-02-27 19:47:28 UTC",7,452103,3816
"2019-02-27 18:50:37 UTC",7,452002,3813
"2019-02-27 17:55:54 UTC",7,451867,3809
"2019-02-27 17:00:52 UTC",8,451743,3807
"2019-02-27 16:28:33 UTC",7,452697,3827
"2019-02-27 15:16:01 UTC",7,452559,3829
"2019-02-27 14:41:36 UTC",7,452527,3829
"2019-02-27 13:51:06 UTC",7,452395,3826
"2019-02-27 13:00:51 UTC",7,452209,3831
"2019-02-27 12:01:22 UTC",7,452107,3832
"2019-02-27 11:27:07 UTC",7,451646,3827
"2019-02-27 10:13:02 UTC",7,452465,3861
"2019-02-27 09:37:36 UTC",7,452388,3860
"2019-02-27 08:39:43 UTC",7,452255,3858
"2019-02-27 07:47:42 UTC",7,452117,3856
"2019-02-27 06:52:12 UTC",7,451973,3854
"2019-02-27 06:18:35 UTC",7,451854,3850
"2019-02-27 05:13:12 UTC",7,451719,3848
"2019-02-27 04:41:13 UTC",7,451634,3847
"2019-02-27 03:47:06 UTC",7,451516,3843
"2019-02-27 02:54:24 UTC",7,451401,3842
"2019-02-27 01:57:27 UTC",7,451293,3841
"2019-02-27 01:27:30 UTC",7,451098,3837
"2019-02-27 00:10:56 UTC",7,450740,3833
"2019-02-26 23:36:07 UTC",7,450670,3829
"2019-02-26 22:41:08 UTC",7,450496,3825
"2019-02-26 21:51:10 UTC",7,450182,3819
"2019-02-26 20:56:24 UTC",7,450052,3814
"2019-02-26 20:23:57 UTC",7,449963,3813
"2019-02-26 19:10:21 UTC",7,450288,3820
"2019-02-26 18:36:05 UTC",7,450171,3814
"2019-02-26 17:43:46 UTC",7,449750,3809
"2019-02-26 16:52:44 UTC",7,449689,3808
"2019-02-26 15:57:22 UTC",7,450549,3820
"2019-02-26 15:25:01 UTC",7,450478,3817
"2019-02-26 14:07:44 UTC",7,449755,3808
"2019-02-26 13:36:21 UTC",7,449969,3810
"2019-02-26 12:46:18 UTC",7,449905,3812
"2019-02-26 11:52:32 UTC",7,449789,3811
"2019-02-26 10:59:19 UTC",7,449334,3806
"2019-02-26 10:25:53 UTC",7,449249,3802
"2019-02-26 09:12:10 UTC",7,449061,3799
"2019-02-26 08:37:43 UTC",7,448476,3795
"2019-02-26 07:45:33 UTC",7,448065,3790
"2019-02-26 06:51:58 UTC",7,447978,3790
"2019-02-26 05:58:22 UTC",7,449380,3810
"2019-02-26 05:25:57 UTC",7,449250,3808
"2019-02-26 04:16:08 UTC",8,449073,3805
"2019-02-26 03:40:22 UTC",7,449167,3810
"2019-02-26 02:43:03 UTC",7,449002,3808
"2019-02-26 01:50:05 UTC",7,449007,3809
"2019-02-26 00:53:08 UTC",8,448944,3807
"2019-02-26 00:19:48 UTC",7,448939,3810
"2019-02-25 23:03:29 UTC",8,450148,3813
"2019-02-25 22:29:01 UTC",7,450839,3837
"2019-02-25 21:33:46 UTC",7,451219,3832
"2019-02-25 20:40:42 UTC",7,451369,3822
"2019-02-25 19:50:18 UTC",7,451583,3829
"2019-02-25 19:19:05 UTC",7,450707,3820
"2019-02-25 18:01:52 UTC",8,450425,3810
"2019-02-25 17:28:09 UTC",7,451303,3842
"2019-02-25 16:34:11 UTC",7,451214,3839
"2019-02-25 15:42:27 UTC",7,451141,3833
"2019-02-25 14:42:50 UTC",7,451003,3830
"2019-02-25 14:10:59 UTC",7,450948,3829
"2019-02-25 12:55:54 UTC",7,450837,3829
"2019-02-25 12:20:39 UTC",7,450781,3828
"2019-02-25 11:29:00 UTC",7,450442,3824
"2019-02-25 10:38:00 UTC",7,450307,3819
"2019-02-25 09:44:24 UTC",7,450252,3815
"2019-02-25 09:11:56 UTC",7,450211,3813
"2019-02-25 07:57:16 UTC",8,449730,3803
"2019-02-25 07:24:16 UTC",7,450173,3816
"2019-02-25 06:32:41 UTC",7,449993,3812
"2019-02-25 05:42:04 UTC",7,449853,3809
"2019-02-25 04:41:23 UTC",7,449902,3829
"2019-02-25 04:10:10 UTC",7,449855,3827
"2019-02-25 03:03:57 UTC",7,449704,3825
"2019-02-25 02:29:21 UTC",7,449613,3824
"2019-02-25 01:31:46 UTC",7,449517,3819
"2019-02-25 00:38:19 UTC",7,449433,3810
"2019-02-24 23:45:42 UTC",7,449309,3801
"2019-02-24 23:12:12 UTC",7,449268,3799
"2019-02-24 21:57:53 UTC",7,449630,3799
"2019-02-24 21:23:48 UTC",8,449564,3796
"2019-02-24 20:33:20 UTC",7,449929,3801
"2019-02-24 19:41:03 UTC",7,449807,3794
"2019-02-24 18:48:08 UTC",7,451093,3797
"2019-02-24 18:16:50 UTC",7,451065,3798
"2019-02-24 17:02:39 UTC",7,450644,3791
"2019-02-24 16:28:02 UTC",7,451312,3808
"2019-02-24 15:31:22 UTC",7,451419,3814
"2019-02-24 14:37:05 UTC",7,451276,3806
"2019-02-24 13:39:00 UTC",7,450924,3801
"2019-02-24 13:06:36 UTC",7,450834,3799
"2019-02-24 11:50:35 UTC",7,450637,3790
"2019-02-24 11:15:06 UTC",7,451578,3830
"2019-02-24 10:24:20 UTC",7,451101,3822
"2019-02-24 09:34:26 UTC",7,450964,3814
"2019-02-24 08:33:37 UTC",7,450643,3800
"2019-02-24 08:02:05 UTC",7,450309,3796
"2019-02-24 06:46:27 UTC",7,450205,3806
"2019-02-24 06:12:51 UTC",7,450153,3806
"2019-02-24 05:16:24 UTC",7,449803,3798
"2019-02-24 04:26:22 UTC",7,449700,3793
"2019-02-24 03:25:34 UTC",7,449563,3789
"2019-02-24 02:54:21 UTC",7,449517,3787
"2019-02-24 01:50:33 UTC",7,450152,3811
"2019-02-24 01:16:26 UTC",7,450006,3797
"2019-02-24 00:24:34 UTC",7,449678,3790
"2019-02-23 23:34:16 UTC",7,449881,3806
"2019-02-23 22:37:00 UTC",7,449771,3801
"2019-02-23 22:04:37 UTC",7,449756,3801
"2019-02-23 20:47:50 UTC",7,449777,3827
"2019-02-23 20:16:18 UTC",7,449721,3824
"2019-02-23 19:22:37 UTC",7,449557,3819
"2019-02-23 18:30:40 UTC",7,449457,3818
"2019-02-23 17:35:50 UTC",7,449077,3814
"2019-02-23 17:02:31 UTC",7,449042,3814
"2019-02-23 15:47:46 UTC",7,448762,3809
"2019-02-23 15:13:46 UTC",7,448869,3813
"2019-02-23 14:21:04 UTC",7,448662,3810
"2019-02-23 13:29:01 UTC",7,448461,3802
"2019-02-23 12:35:52 UTC",7,448348,3802
"2019-02-23 12:03:15 UTC",7,448252,3795
"2019-02-23 10:48:55 UTC",7,448704,3817
"2019-02-23 10:14:45 UTC",7,448680,3814
"2019-02-23 09:22:24 UTC",7,448614,3811
"2019-02-23 08:30:34 UTC",7,448479,3805
"2019-02-23 07:32:49 UTC",7,448158,3800
"2019-02-23 07:00:30 UTC",7,448101,3800
"2019-02-23 05:45:17 UTC",7,447877,3795
"2019-02-23 05:09:49 UTC",7,447822,3795
"2019-02-23 04:13:30 UTC",7,447666,3789
"2019-02-23 03:20:10 UTC",7,447585,3786
"2019-02-23 02:26:54 UTC",7,447747,3800
"2019-02-23 01:53:33 UTC",7,448712,3803
"2019-02-23 00:47:59 UTC",7,448597,3798
"2019-02-23 00:14:57 UTC",7,448353,3795
"2019-02-22 23:19:40 UTC",7,448242,3788
"2019-02-22 22:29:58 UTC",7,448167,3785
"2019-02-22 21:30:56 UTC",7,447792,3776
"2019-02-22 20:59:31 UTC",7,447810,3772
"2019-02-22 19:45:26 UTC",7,447673,3769
"2019-02-22 19:10:13 UTC",7,447407,3773
"2019-02-22 18:12:48 UTC",8,446246,3760
"2019-02-22 17:18:52 UTC",7,447168,3776
"2019-02-22 16:24:51 UTC",7,447850,3804
"2019-02-22 15:52:45 UTC",7,447777,3802
"2019-02-22 14:37:34 UTC",7,447460,3798
"2019-02-22 14:04:49 UTC",7,447408,3797
"2019-02-22 13:12:56 UTC",7,447324,3796
"2019-02-22 12:22:14 UTC",7,447242,3792
"2019-02-22 11:27:26 UTC",7,447152,3791
"2019-02-22 10:56:04 UTC",7,447078,3787
"2019-02-22 09:40:02 UTC",7,446896,3784
"2019-02-22 09:07:07 UTC",7,446722,3781
"2019-02-22 08:17:10 UTC",7,446615,3775
"2019-02-22 07:25:15 UTC",7,446532,3774
"2019-02-22 06:31:49 UTC",7,446428,3772
"2019-02-22 05:58:54 UTC",7,446359,3771
"2019-02-22 04:45:14 UTC",7,446475,3791
"2019-02-22 04:10:55 UTC",7,446152,3792
"2019-02-22 03:18:16 UTC",7,446087,3792
"2019-02-22 02:27:15 UTC",7,445993,3786
"2019-02-22 01:33:50 UTC",7,445894,3780
"2019-02-22 01:01:27 UTC",7,445825,3778
"2019-02-21 23:49:16 UTC",7,445731,3774
"2019-02-21 23:14:05 UTC",7,445706,3773
"2019-02-21 22:15:12 UTC",7,445717,3782
"2019-02-21 21:21:24 UTC",7,445129,3778
"2019-02-21 20:23:33 UTC",7,445054,3776
"2019-02-21 19:49:56 UTC",7,444970,3772
"2019-02-21 18:31:16 UTC",7,444843,3762
"2019-02-21 17:55:12 UTC",8,444778,3759
"2019-02-21 16:58:54 UTC",7,445486,3770
"2019-02-21 16:06:16 UTC",7,445411,3765
"2019-02-21 15:14:38 UTC",8,445310,3759
"2019-02-21 14:42:09 UTC",7,445357,3762
"2019-02-21 13:25:59 UTC",7,445490,3775
"2019-02-21 12:52:51 UTC",7,445453,3774
"2019-02-21 11:57:45 UTC",7,445349,3771
"2019-02-21 11:06:52 UTC",7,445292,3768
"2019-02-21 10:07:49 UTC",7,446419,3805
"2019-02-21 09:36:33 UTC",7,446374,3804
"2019-02-21 08:22:49 UTC",7,446341,3807
"2019-02-21 07:48:51 UTC",7,446266,3805
"2019-02-21 06:56:26 UTC",7,446193,3804
"2019-02-21 06:04:31 UTC",7,445863,3803
"2019-02-21 05:09:56 UTC",7,445761,3802
"2019-02-21 04:37:26 UTC",7,445747,3802
"2019-02-21 03:18:56 UTC",7,445639,3800
"2019-02-21 02:44:36 UTC",7,445562,3798
"2019-02-21 01:51:18 UTC",7,445378,3796
"2019-02-21 01:00:21 UTC",7,445321,3793
"2019-02-21 00:03:02 UTC",7,445160,3788
"2019-02-20 23:30:28 UTC",7,445131,3788
"2019-02-20 22:23:49 UTC",7,445012,3785
"2019-02-20 21:47:54 UTC",7,444858,3779
"2019-02-20 20:51:06 UTC",7,444682,3778
"2019-02-20 19:57:14 UTC",7,444411,3795
"2019-02-20 19:01:54 UTC",7,443986,3783
"2019-02-20 18:29:29 UTC",7,443947,3783
"2019-02-20 17:13:33 UTC",7,443621,3767
"2019-02-20 16:39:07 UTC",7,443576,3762
"2019-02-20 15:46:17 UTC",7,443466,3757
"2019-02-20 14:53:57 UTC",7,443494,3760
"2019-02-20 14:01:51 UTC",7,444375,3803
"2019-02-20 13:28:24 UTC",7,444338,3799
"2019-02-20 12:14:09 UTC",7,444119,3793
"2019-02-20 11:38:47 UTC",7,444044,3792
"2019-02-20 10:40:46 UTC",7,443867,3789
"2019-02-20 09:48:22 UTC",7,443804,3785
"2019-02-20 08:52:27 UTC",7,443701,3784
"2019-02-20 08:19:00 UTC",7,443642,3782
"2019-02-20 07:03:59 UTC",7,443187,3769
"2019-02-20 06:29:58 UTC",7,443071,3767
"2019-02-20 05:39:02 UTC",7,442958,3765
"2019-02-20 04:45:12 UTC",7,442862,3764
"2019-02-20 03:47:03 UTC",7,442485,3772
"2019-02-20 03:17:02 UTC",7,442423,3771
"2019-02-20 02:00:21 UTC",7,443132,3824
"2019-02-20 01:26:04 UTC",7,444086,3864
"2019-02-20 00:30:48 UTC",7,444222,3856
"2019-02-19 23:40:12 UTC",7,444041,3849
"2019-02-19 22:42:44 UTC",7,444236,3862
"2019-02-19 22:09:50 UTC",7,444139,3860
"2019-02-19 21:04:54 UTC",7,444462,3876
"2019-02-19 20:30:17 UTC",7,444139,3872
"2019-02-19 19:36:19 UTC",7,444125,3866
"2019-02-19 18:44:51 UTC",7,444331,3872
"2019-02-19 17:47:44 UTC",7,444194,3868
"2019-02-19 17:14:35 UTC",7,444085,3862
"2019-02-19 15:56:48 UTC",7,444866,3879
"2019-02-19 15:24:55 UTC",7,444763,3876
"2019-02-19 14:30:48 UTC",7,445428,3878
"2019-02-19 13:38:29 UTC",7,445344,3875
"2019-02-19 12:45:18 UTC",7,444980,3870
"2019-02-19 12:11:47 UTC",7,444887,3868
"2019-02-19 10:57:57 UTC",7,444600,3865
"2019-02-19 10:23:56 UTC",7,444524,3864
"2019-02-19 09:32:16 UTC",7,444182,3857
"2019-02-19 08:38:45 UTC",7,444050,3855
"2019-02-19 07:45:26 UTC",7,443871,3852
"2019-02-19 07:13:09 UTC",7,443850,3851
"2019-02-19 05:58:13 UTC",7,443701,3847
"2019-02-19 05:24:22 UTC",7,443624,3845
"2019-02-19 04:33:15 UTC",7,443448,3839
"2019-02-19 03:39:21 UTC",7,443292,3835
"2019-02-19 02:42:22 UTC",7,443713,3866
"2019-02-19 02:08:43 UTC",7,443446,3865
"2019-02-19 00:53:15 UTC",7,443331,3858
"2019-02-19 00:18:45 UTC",7,443390,3854
"2019-02-18 23:23:11 UTC",7,443174,3853
"2019-02-18 22:29:53 UTC",7,443041,3850
"2019-02-18 21:36:59 UTC",7,442929,3843
"2019-02-18 21:04:39 UTC",7,443465,3871
"2019-02-18 20:00:10 UTC",7,442882,3861
"2019-02-18 19:27:38 UTC",7,442900,3862
"2019-02-18 18:34:08 UTC",7,442780,3859
"2019-02-18 17:44:22 UTC",7,442863,3855
"2019-02-18 16:43:52 UTC",7,442739,3851
"2019-02-18 16:12:31 UTC",7,442349,3847
"2019-02-18 14:55:43 UTC",7,441972,3845
"2019-02-18 14:20:39 UTC",7,441976,3849
"2019-02-18 13:23:04 UTC",7,441883,3847
"2019-02-18 12:28:23 UTC",7,441761,3844
"2019-02-18 11:35:42 UTC",7,441617,3842
"2019-02-18 11:03:23 UTC",7,441566,3841
"2019-02-18 09:48:02 UTC",7,441213,3837
"2019-02-18 09:14:53 UTC",7,440896,3836
"2019-02-18 08:22:45 UTC",7,440854,3839
"2019-02-18 07:31:52 UTC",7,440780,3837
"2019-02-18 06:36:14 UTC",7,440713,3835
"2019-02-18 06:05:02 UTC",7,440661,3835
"2019-02-18 04:47:20 UTC",7,439637,3827
"2019-02-18 04:14:33 UTC",7,439584,3827
"2019-02-18 03:23:34 UTC",7,439504,3823
"2019-02-18 02:31:28 UTC",7,439351,3821
"2019-02-18 02:00:00 UTC",7,439231,3819
"2019-02-18 00:00:00 UTC",7,439029,3811
"2019-02-17 22:27:17 UTC",7,438798,3802
"2019-02-17 21:35:15 UTC",7,438513,3797
"2019-02-17 21:00:00 UTC",7,439475,3865
"2019-02-17 19:00:00 UTC",7,438920,3854
"2019-02-17 17:26:32 UTC",7,438619,3845
"2019-02-17 16:34:21 UTC",7,438752,3850
"2019-02-17 15:32:05 UTC",7,438926,3841
"2019-02-17 14:57:30 UTC",7,438838,3838
"2019-02-17 14:00:00 UTC",7,438669,3834
"2019-02-17 12:10:24 UTC",7,439296,3851
"2019-02-17 11:16:30 UTC",7,439247,3850
"2019-02-17 10:24:49 UTC",7,439143,3848
"2019-02-17 09:53:22 UTC",7,438675,3838
"2019-02-17 09:00:00 UTC",7,438543,3828
