listing_datetime,unit_price,quantity,listings
"2019-03-03 00:04:40 UTC",51,187639,4207
"2019-03-02 23:30:05 UTC",53,187557,4202
"2019-03-02 22:34:20 UTC",52,187575,4203
"2019-03-02 21:44:38 UTC",51,187632,4204
"2019-03-02 20:47:13 UTC",53,187907,4210
"2019-03-02 20:14:33 UTC",50,187883,4202
"2019-03-02 18:57:21 UTC",52,187628,4198
"2019-03-02 18:23:51 UTC",51,188019,4215
"2019-03-02 17:34:24 UTC",50,188126,4211
"2019-03-02 16:42:20 UTC",52,187892,4204
"2019-03-02 15:48:01 UTC",52,186815,4190
"2019-03-02 15:14:34 UTC",52,186817,4188
"2019-03-02 13:59:54 UTC",53,185497,4181
"2019-03-02 13:25:54 UTC",53,185552,4181
"2019-03-02 12:33:03 UTC",53,185617,4183
"2019-03-02 11:40:50 UTC",53,185664,4181
"2019-03-02 10:47:18 UTC",53,185257,4176
"2019-03-02 10:14:52 UTC",53,185266,4176
"2019-03-02 09:06:48 UTC",53,184996,4173
"2019-03-02 08:32:52 UTC",52,185031,4177
"2019-03-02 07:36:40 UTC",45,184928,4162
"2019-03-02 06:44:40 UTC",54,184969,4166
"2019-03-02 05:45:55 UTC",53,184906,4166
"2019-03-02 05:13:15 UTC",54,184346,4164
"2019-03-02 03:57:20 UTC",52,184278,4158
"2019-03-02 03:22:08 UTC",48,184303,4168
"2019-03-02 02:25:51 UTC",49,184269,4162
"2019-03-02 01:32:07 UTC",54,184618,4177
"2019-03-02 00:38:07 UTC",54,184282,4154
"2019-03-02 00:05:39 UTC",54,184290,4153
"2019-03-01 22:47:21 UTC",54,184356,4152
"2019-03-01 22:14:17 UTC",54,184096,4149
"2019-03-01 21:21:15 UTC",53,184115,4149
"2019-03-01 20:30:55 UTC",54,184144,4145
"2019-03-01 19:31:17 UTC",54,183486,4131
"2019-03-01 18:59:48 UTC",55,183579,4140
"2019-03-01 17:45:19 UTC",54,183618,4132
"2019-03-01 17:10:02 UTC",54,183733,4146
"2019-03-01 16:18:26 UTC",54,183820,4146
"2019-03-01 15:25:02 UTC",54,184020,4145
"2019-03-01 14:31:34 UTC",53,184098,4152
"2019-03-01 13:59:15 UTC",52,184098,4151
"2019-03-01 12:43:15 UTC",53,184102,4145
"2019-03-01 12:10:21 UTC",54,184058,4144
"2019-03-01 11:18:37 UTC",51,184187,4145
"2019-03-01 10:27:23 UTC",52,184186,4144
"2019-03-01 09:33:08 UTC",47,184427,4161
"2019-03-01 09:01:46 UTC",49,184449,4159
"2019-03-01 07:52:17 UTC",49,184444,4153
"2019-03-01 07:17:57 UTC",53,184408,4151
"2019-03-01 06:22:59 UTC",53,183832,4149
