listing_datetime,unit_price,quantity,listings
"2019-03-03 00:05:36 UTC",700,2375,183
"2019-03-02 23:30:16 UTC",700,2375,183
"2019-03-02 22:35:11 UTC",700,2375,183
"2019-03-02 21:44:54 UTC",700,2375,183
"2019-03-02 20:48:00 UTC",700,2375,183
"2019-03-02 20:14:43 UTC",700,2375,183
"2019-03-02 18:58:08 UTC",700,2375,183
"2019-03-02 18:24:02 UTC",701,2348,182
"2019-03-02 17:35:10 UTC",701,2348,182
"2019-03-02 16:42:35 UTC",690,2418,192
"2019-03-02 15:48:47 UTC",690,2418,192
"2019-03-02 15:14:49 UTC",690,2418,192
"2019-03-02 14:00:45 UTC",697,2415,191
"2019-03-02 13:26:05 UTC",697,2415,191
"2019-03-02 12:33:49 UTC",697,2408,190
"2019-03-02 11:41:05 UTC",697,2408,190
"2019-03-02 10:48:04 UTC",697,2408,190
"2019-03-02 10:15:02 UTC",697,2408,190
"2019-03-02 09:07:34 UTC",697,2408,190
"2019-03-02 08:33:03 UTC",697,2408,190
"2019-03-02 07:37:27 UTC",697,2408,190
"2019-03-02 06:44:51 UTC",697,2408,190
"2019-03-02 05:46:42 UTC",697,2408,190
"2019-03-02 05:13:26 UTC",697,2408,190
"2019-03-02 03:58:14 UTC",697,2408,190
"2019-03-02 03:22:18 UTC",403,2410,191
"2019-03-02 02:26:37 UTC",697,2408,190
"2019-03-02 01:32:23 UTC",697,2405,189
"2019-03-02 00:38:53 UTC",697,2405,189
"2019-03-02 00:05:51 UTC",697,2408,190
"2019-03-01 22:48:07 UTC",602,2419,191
"2019-03-01 22:14:29 UTC",602,2419,191
"2019-03-01 21:22:01 UTC",602,2419,191
"2019-03-01 20:31:06 UTC",602,2419,191
"2019-03-01 19:32:04 UTC",602,2419,191
"2019-03-01 19:00:04 UTC",602,2419,191
"2019-03-01 17:46:06 UTC",602,2419,191
"2019-03-01 17:10:12 UTC",602,2419,191
"2019-03-01 16:19:13 UTC",602,2419,191
"2019-03-01 15:25:17 UTC",602,2419,191
"2019-03-01 14:32:20 UTC",602,2419,191
"2019-03-01 13:59:26 UTC",602,2419,191
"2019-03-01 12:44:01 UTC",602,2419,191
"2019-03-01 12:10:32 UTC",602,2419,191
"2019-03-01 11:19:22 UTC",697,2417,190
"2019-03-01 10:27:33 UTC",697,2417,190
"2019-03-01 09:33:54 UTC",697,2413,189
"2019-03-01 09:01:57 UTC",697,2413,189
"2019-03-01 07:53:03 UTC",697,2413,189
"2019-03-01 07:18:08 UTC",697,2413,189
"2019-03-01 06:23:46 UTC",698,2372,187
"2019-03-01 05:31:23 UTC",698,2372,187
"2019-03-01 04:38:31 UTC",698,2372,187
"2019-03-01 04:05:31 UTC",698,2372,187
"2019-03-01 02:51:20 UTC",698,2372,187
"2019-03-01 02:16:29 UTC",696,2385,189
"2019-03-01 01:25:28 UTC",696,2385,189
"2019-03-01 00:33:49 UTC",696,2385,189
"2019-02-28 23:40:11 UTC",696,2385,189
"2019-02-28 23:08:10 UTC",696,2385,189
"2019-02-28 21:52:05 UTC",696,2385,189
