listing_datetime,unit_price,quantity,listings
"2019-03-03 00:04:20 UTC",122,290735,3963
"2019-03-02 23:29:54 UTC",128,290844,3957
"2019-03-02 22:34:03 UTC",119,290722,3983
"2019-03-02 21:44:28 UTC",119,290198,3949
"2019-03-02 20:46:51 UTC",129,289519,3919
"2019-03-02 20:14:22 UTC",129,289425,3933
"2019-03-02 18:57:00 UTC",129,290522,3948
"2019-03-02 18:23:40 UTC",126,291577,3980
"2019-03-02 17:34:02 UTC",117,291933,4004
"2019-03-02 16:42:11 UTC",120,291824,3985
"2019-03-02 15:47:45 UTC",110,292451,3997
"2019-03-02 15:14:28 UTC",110,292405,3984
"2019-03-02 13:59:38 UTC",106,291886,3993
"2019-03-02 13:25:47 UTC",110,292802,4041
"2019-03-02 12:32:45 UTC",116,293182,4064
"2019-03-02 11:40:40 UTC",120,292492,4026
"2019-03-02 10:46:55 UTC",119,292126,4019
"2019-03-02 10:14:46 UTC",122,291824,3996
"2019-03-02 09:06:28 UTC",125,291797,3990
"2019-03-02 08:32:40 UTC",125,291349,3981
"2019-03-02 07:36:19 UTC",128,290665,3955
"2019-03-02 06:44:30 UTC",126,289257,3944
"2019-03-02 05:45:39 UTC",123,290410,3953
"2019-03-02 05:13:03 UTC",128,289955,3939
"2019-03-02 03:57:04 UTC",129,289109,3922
"2019-03-02 03:22:03 UTC",129,288958,3921
"2019-03-02 02:25:27 UTC",130,288023,3878
"2019-03-02 01:32:01 UTC",144,287960,3858
"2019-03-02 00:37:46 UTC",140,288095,3885
"2019-03-02 00:05:28 UTC",138,287774,3880
"2019-03-01 22:47:00 UTC",143,287645,3860
"2019-03-01 22:14:06 UTC",145,286822,3848
"2019-03-01 21:20:54 UTC",140,287179,3838
"2019-03-01 20:30:44 UTC",145,286222,3821
"2019-03-01 19:30:56 UTC",145,285372,3799
"2019-03-01 18:59:37 UTC",145,285575,3796
"2019-03-01 17:44:58 UTC",146,284970,3775
"2019-03-01 17:09:50 UTC",151,284544,3753
"2019-03-01 16:18:09 UTC",152,284605,3762
